"order_date","product_name","category","quantity","price","total_amount"
"2025-08-06 01:05:04","Tea","Beverages",4,"106.18","424.72"
"2025-08-06 00:20:20","Apple Turnover","Pastries",5,"154.54","772.70"
"2025-08-05 19:46:40","Almonds","Pastries",1,"5.59","5.59"
"2025-08-05 18:34:27","Latte","Pastries",1,"108.74","108.74"
"2025-08-05 12:38:57","Glazed Donut","Pastries",5,"148.75","743.75"
"2025-08-05 11:16:44","Red Velvet Cake","Pastries",5,"187.25","936.25"
"2025-08-05 07:09:34","Iced Coffee","Beverages",5,"107.80","539.00"
"2025-08-05 03:42:41","Americano","Pastries",3,"80.96","242.88"
"2025-08-04 19:17:19","Espresso","Pastries",2,"195.76","391.52"
"2025-08-04 19:05:31","Eclair","Pastries",1,"146.12","146.12"
"2025-08-04 17:43:41","Almonds","Pastries",3,"5.59","16.77"
"2025-08-04 07:03:49","Eclair","Pastries",1,"146.12","146.12"
"2025-08-04 05:38:11","Red Velvet Cake","Pastries",3,"187.25","561.75"
"2025-08-04 04:49:40","Glazed Donut","Pastries",3,"148.75","446.25"
"2025-08-03 23:34:14","Chai Latte","Pastries",2,"100.50","201.00"
"2025-08-03 23:09:34","Chai Latte","Pastries",4,"100.50","402.00"
"2025-08-03 20:26:01","Latte","Pastries",2,"108.74","217.48"
"2025-08-03 16:49:46","Baguette","Pastries",5,"133.77","668.85"
"2025-08-03 14:39:00","Apple Turnover","Pastries",1,"154.54","154.54"
"2025-08-03 14:26:41","Flat White","Pastries",4,"113.21","452.84"
"2025-08-03 14:05:21","Iced Mocha","Pastries",3,"144.00","432.00"
"2025-08-03 13:37:16","Mocha","Pastries",1,"61.74","61.74"
"2025-08-03 13:27:28","Tea","Beverages",1,"106.18","106.18"
"2025-08-03 12:18:50","Latte","Pastries",3,"108.74","326.22"
"2025-08-03 10:56:33","Apple Turnover","Pastries",4,"154.54","618.16"
"2025-08-03 06:18:15","Eclair","Pastries",3,"146.12","438.36"
"2025-08-03 02:16:29","Tea","Beverages",2,"106.18","212.36"
"2025-08-03 01:50:55","Tiramisu","Pastries",2,"196.55","393.10"
"2025-08-03 01:05:05","Almonds","Pastries",1,"5.59","5.59"
"2025-08-02 22:47:53","Latte","Pastries",5,"108.74","543.70"
"2025-08-02 22:03:34","Tea","Beverages",5,"106.18","530.90"
"2025-08-02 17:39:05","Mocha","Pastries",2,"61.74","123.48"
"2025-08-02 17:27:10","Blueberry Muffin","Pastries",3,"185.15","555.45"
"2025-08-02 17:15:16","Tea","Beverages",2,"106.18","212.36"
"2025-08-02 11:11:52","Cappuccino","Pastries",1,"76.25","76.25"
"2025-08-02 08:43:49","Almond Croissant","Pastries",4,"8.42","33.68"
"2025-08-02 07:46:38","Tea","Beverages",3,"106.18","318.54"
"2025-08-02 00:35:45","Americano","Pastries",5,"80.96","404.80"
"2025-08-01 21:53:11","Chocolate Chip Muffin","Pastries",1,"103.79","103.79"
"2025-08-01 20:05:14","Red Velvet Cake","Pastries",5,"187.25","936.25"
"2025-08-01 19:24:00","Baguette","Pastries",2,"133.77","267.54"
"2025-08-01 19:19:56","Hot Chocolate","Pastries",4,"131.53","526.12"
"2025-08-01 16:18:08","Glazed Donut","Pastries",3,"148.75","446.25"
"2025-08-01 15:56:32","Red Velvet Cake","Pastries",1,"187.25","187.25"
"2025-08-01 14:46:29","Americano","Pastries",3,"80.96","242.88"
"2025-08-01 14:34:05","Tea","Beverages",2,"106.18","212.36"
"2025-08-01 14:07:20","Blueberry Muffin","Pastries",2,"185.15","370.30"
"2025-08-01 13:30:17","Macchiato","Pastries",1,"93.97","93.97"
"2025-08-01 12:52:16","Espresso","Pastries",3,"195.76","587.28"
"2025-08-01 12:13:59","Chocolate Chip Muffin","Pastries",4,"103.79","415.16"
"2025-08-01 05:43:21","Tiramisu","Pastries",1,"196.55","196.55"
"2025-08-01 01:10:32","Tiramisu","Pastries",2,"196.55","393.10"
"2025-08-01 00:13:23","Tiramisu","Pastries",1,"196.55","196.55"
"2025-07-31 23:17:28","Iced Mocha","Pastries",2,"144.00","288.00"
"2025-07-31 21:35:24","Latte","Pastries",2,"108.74","217.48"
"2025-07-31 18:10:25","Almond Croissant","Pastries",3,"8.42","25.26"
"2025-07-31 10:54:27","Tea","Beverages",3,"106.18","318.54"
"2025-07-31 10:51:24","Tiramisu","Pastries",5,"196.55","982.75"
"2025-07-31 10:15:32","Apple Turnover","Pastries",2,"154.54","309.08"
"2025-07-31 09:59:47","Macchiato","Pastries",2,"93.97","187.94"
"2025-07-31 06:24:14","Hot Chocolate","Pastries",1,"131.53","131.53"
"2025-07-31 04:17:02","Blueberry Muffin","Pastries",2,"185.15","370.30"
"2025-07-31 03:30:21","Cappuccino","Pastries",3,"76.25","228.75"
"2025-07-30 19:37:30","Espresso","Pastries",4,"195.76","783.04"
"2025-07-30 18:21:50","Chai Latte","Pastries",4,"100.50","402.00"
"2025-07-30 15:31:57","Blueberry Muffin","Pastries",5,"185.15","925.75"
"2025-07-30 14:59:36","Almond Croissant","Pastries",1,"8.42","8.42"
"2025-07-30 14:50:57","Iced Coffee","Beverages",5,"107.80","539.00"
"2025-07-30 13:56:46","Cappuccino","Pastries",4,"76.25","305.00"
"2025-07-30 08:45:00","Cappuccino","Pastries",3,"76.25","228.75"
"2025-07-30 08:41:27","Glazed Donut","Pastries",1,"148.75","148.75"
"2025-07-30 05:53:42","Chai Latte","Pastries",1,"100.50","100.50"
"2025-07-30 02:40:31","Tea","Beverages",4,"106.18","424.72"
"2025-07-30 02:35:35","Iced Coffee","Beverages",4,"107.80","431.20"
"2025-07-30 01:40:49","Blueberry Muffin","Pastries",3,"185.15","555.45"
"2025-07-29 21:53:52","Iced Coffee","Beverages",3,"107.80","323.40"
"2025-07-29 13:55:58","Blueberry Muffin","Pastries",4,"185.15","740.60"
"2025-07-29 11:45:12","Blueberry Muffin","Pastries",4,"185.15","740.60"
"2025-07-29 11:38:17","Blueberry Muffin","Pastries",5,"185.15","925.75"
"2025-07-29 07:54:59","Flat White","Pastries",1,"113.21","113.21"
"2025-07-29 07:05:29","Americano","Pastries",5,"80.96","404.80"
"2025-07-29 03:47:52","Eclair","Pastries",5,"146.12","730.60"
"2025-07-29 01:00:21","Red Velvet Cake","Pastries",2,"187.25","374.50"
"2025-07-28 20:39:45","Flat White","Pastries",2,"113.21","226.42"
"2025-07-28 19:44:22","Tea","Beverages",3,"106.18","318.54"
"2025-07-28 19:06:58","Tea","Beverages",3,"106.18","318.54"
"2025-07-28 18:50:58","Cappuccino","Pastries",4,"76.25","305.00"
"2025-07-28 16:16:48","Flat White","Pastries",1,"113.21","113.21"
"2025-07-28 14:28:28","Tea","Beverages",2,"106.18","212.36"
"2025-07-28 11:16:27","Macchiato","Pastries",3,"93.97","281.91"
"2025-07-28 10:48:33","Almonds","Pastries",5,"5.59","27.95"
"2025-07-27 23:26:09","Espresso","Pastries",3,"195.76","587.28"
"2025-07-27 23:01:42","Almond Croissant","Pastries",2,"8.42","16.84"
"2025-07-27 20:33:20","Iced Mocha","Pastries",3,"144.00","432.00"
"2025-07-27 17:00:57","Iced Mocha","Pastries",1,"144.00","144.00"
"2025-07-27 16:05:39","Tea","Beverages",2,"106.18","212.36"
"2025-07-27 09:06:32","Iced Mocha","Pastries",4,"144.00","576.00"
"2025-07-27 08:29:34","Mocha","Pastries",5,"61.74","308.70"
"2025-07-27 07:53:40","Baguette","Pastries",3,"133.77","401.31"
"2025-07-27 03:29:51","Baguette","Pastries",3,"133.77","401.31"
"2025-07-27 02:35:10","Almonds","Pastries",4,"5.59","22.36"
"2025-07-27 01:33:37","Americano","Pastries",1,"80.96","80.96"
"2025-07-26 22:59:42","Tea","Beverages",5,"106.18","530.90"
"2025-07-26 19:02:53","Latte","Pastries",3,"108.74","326.22"
"2025-07-26 13:35:10","Macchiato","Pastries",1,"93.97","93.97"
"2025-07-26 12:15:45","Mocha","Pastries",4,"61.74","246.96"
"2025-07-26 07:50:53","Cappuccino","Pastries",2,"76.25","152.50"
"2025-07-26 05:23:27","Eclair","Pastries",1,"146.12","146.12"
"2025-07-26 04:32:42","Baguette","Pastries",4,"133.77","535.08"
"2025-07-26 01:02:15","Chai Latte","Pastries",4,"100.50","402.00"
"2025-07-25 23:33:53","Macchiato","Pastries",2,"93.97","187.94"
"2025-07-25 22:49:38","Iced Coffee","Beverages",4,"107.80","431.20"
"2025-07-25 20:42:15","Macchiato","Pastries",3,"93.97","281.91"
"2025-07-25 19:42:47","Americano","Pastries",5,"80.96","404.80"
"2025-07-25 18:12:12","Latte","Pastries",3,"108.74","326.22"
"2025-07-25 17:36:32","Chai Latte","Pastries",2,"100.50","201.00"
"2025-07-25 14:29:56","Tea","Beverages",3,"106.18","318.54"
"2025-07-25 12:56:13","Americano","Pastries",5,"80.96","404.80"
"2025-07-25 11:49:30","Hot Chocolate","Pastries",3,"131.53","394.59"
"2025-07-25 09:45:43","Cappuccino","Pastries",1,"76.25","76.25"
"2025-07-25 09:12:46","Chocolate Chip Muffin","Pastries",2,"103.79","207.58"
"2025-07-25 02:57:08","Flat White","Pastries",1,"113.21","113.21"
"2025-07-25 01:34:38","Americano","Pastries",4,"80.96","323.84"
"2025-07-25 01:31:35","Iced Mocha","Pastries",4,"144.00","576.00"
"2025-07-24 23:06:54","Flat White","Pastries",5,"113.21","566.05"
"2025-07-24 22:07:12","Eclair","Pastries",5,"146.12","730.60"
"2025-07-24 18:10:00","Latte","Pastries",4,"108.74","434.96"
"2025-07-24 07:28:46","Blueberry Muffin","Pastries",2,"185.15","370.30"
"2025-07-24 02:13:59","Latte","Pastries",1,"108.74","108.74"
"2025-07-23 22:02:16","Chocolate Chip Muffin","Pastries",2,"103.79","207.58"
"2025-07-23 19:54:50","Mocha","Pastries",1,"61.74","61.74"
"2025-07-23 16:55:55","Almonds","Pastries",1,"5.59","5.59"
"2025-07-23 16:43:25","Iced Mocha","Pastries",3,"144.00","432.00"
"2025-07-23 14:54:40","Espresso","Pastries",4,"195.76","783.04"
"2025-07-23 13:32:48","Almond Croissant","Pastries",4,"8.42","33.68"
"2025-07-23 13:15:33","Mocha","Pastries",3,"61.74","185.22"
"2025-07-23 11:27:02","Apple Turnover","Pastries",2,"154.54","309.08"
"2025-07-23 10:05:09","Espresso","Pastries",4,"195.76","783.04"
"2025-07-23 09:41:07","Tiramisu","Pastries",2,"196.55","393.10"
"2025-07-23 06:47:10","Chocolate Chip Muffin","Pastries",5,"103.79","518.95"
"2025-07-23 05:25:50","Cappuccino","Pastries",3,"76.25","228.75"
"2025-07-23 01:24:36","Flat White","Pastries",4,"113.21","452.84"
"2025-07-23 00:46:33","Blueberry Muffin","Pastries",2,"185.15","370.30"
"2025-07-22 17:00:52","Blueberry Muffin","Pastries",1,"185.15","185.15"
"2025-07-22 16:01:57","Chocolate Chip Muffin","Pastries",4,"103.79","415.16"
"2025-07-22 13:00:58","Mocha","Pastries",2,"61.74","123.48"
"2025-07-22 06:19:00","Macchiato","Pastries",4,"93.97","375.88"
"2025-07-22 06:07:36","Macchiato","Pastries",5,"93.97","469.85"
"2025-07-22 03:51:09","Tiramisu","Pastries",3,"196.55","589.65"
"2025-07-22 02:17:15","Macchiato","Pastries",2,"93.97","187.94"
"2025-07-22 02:09:34","Tea","Beverages",3,"106.18","318.54"
"2025-07-21 19:40:39","Almonds","Pastries",4,"5.59","22.36"
"2025-07-21 08:16:54","Latte","Pastries",2,"108.74","217.48"
"2025-07-21 06:41:43","Hot Chocolate","Pastries",1,"131.53","131.53"
"2025-07-21 05:59:52","Hot Chocolate","Pastries",3,"131.53","394.59"
"2025-07-21 05:03:54","Iced Mocha","Pastries",2,"144.00","288.00"
"2025-07-21 00:15:11","Espresso","Pastries",5,"195.76","978.80"
"2025-07-20 23:50:19","Flat White","Pastries",2,"113.21","226.42"
"2025-07-20 19:07:47","Espresso","Pastries",3,"195.76","587.28"
"2025-07-20 17:40:42","Blueberry Muffin","Pastries",2,"185.15","370.30"
"2025-07-20 17:05:18","Cappuccino","Pastries",1,"76.25","76.25"
"2025-07-20 16:26:26","Tiramisu","Pastries",4,"196.55","786.20"
"2025-07-20 16:25:04","Eclair","Pastries",5,"146.12","730.60"
"2025-07-20 10:27:20","Tiramisu","Pastries",5,"196.55","982.75"
"2025-07-19 19:36:47","Almonds","Pastries",1,"5.59","5.59"
"2025-07-19 15:05:02","Glazed Donut","Pastries",2,"148.75","297.50"
"2025-07-19 14:53:08","Baguette","Pastries",5,"133.77","668.85"
"2025-07-19 10:37:30","Baguette","Pastries",4,"133.77","535.08"
"2025-07-19 09:06:31","Chocolate Chip Muffin","Pastries",2,"103.79","207.58"
"2025-07-18 23:01:00","Espresso","Pastries",4,"195.76","783.04"
"2025-07-18 22:15:24","Baguette","Pastries",2,"133.77","267.54"
"2025-07-18 21:29:36","Chocolate Chip Muffin","Pastries",3,"103.79","311.37"
"2025-07-18 20:40:48","Latte","Pastries",3,"108.74","326.22"
"2025-07-18 20:05:29","Eclair","Pastries",1,"146.12","146.12"
"2025-07-18 17:34:13","Blueberry Muffin","Pastries",1,"185.15","185.15"
"2025-07-18 09:41:39","Latte","Pastries",3,"108.74","326.22"
"2025-07-18 07:40:14","Baguette","Pastries",4,"133.77","535.08"
"2025-07-18 06:31:09","Flat White","Pastries",5,"113.21","566.05"
"2025-07-18 06:15:36","Chocolate Chip Muffin","Pastries",3,"103.79","311.37"
"2025-07-18 05:01:59","Apple Turnover","Pastries",3,"154.54","463.62"
"2025-07-18 04:39:45","Iced Mocha","Pastries",4,"144.00","576.00"
"2025-07-18 03:42:54","Blueberry Muffin","Pastries",3,"185.15","555.45"
"2025-07-18 01:56:02","Apple Turnover","Pastries",1,"154.54","154.54"
"2025-07-18 01:29:54","Espresso","Pastries",1,"195.76","195.76"
"2025-07-17 23:10:13","Baguette","Pastries",1,"133.77","133.77"
"2025-07-17 22:02:55","Almonds","Pastries",4,"5.59","22.36"
"2025-07-17 17:39:23","Blueberry Muffin","Pastries",3,"185.15","555.45"
"2025-07-17 15:57:22","Chai Latte","Pastries",4,"100.50","402.00"
"2025-07-17 12:52:30","Glazed Donut","Pastries",5,"148.75","743.75"
"2025-07-17 11:03:23","Chocolate Chip Muffin","Pastries",2,"103.79","207.58"
"2025-07-17 09:51:08","Americano","Pastries",3,"80.96","242.88"
"2025-07-17 07:32:42","Apple Turnover","Pastries",4,"154.54","618.16"
"2025-07-17 04:44:01","Macchiato","Pastries",4,"93.97","375.88"
"2025-07-17 03:39:31","Tiramisu","Pastries",5,"196.55","982.75"
"2025-07-17 02:18:54","Macchiato","Pastries",1,"93.97","93.97"
"2025-07-17 02:06:18","Eclair","Pastries",1,"146.12","146.12"
"2025-07-16 23:33:10","Chocolate Chip Muffin","Pastries",2,"103.79","207.58"
"2025-07-16 22:30:18","Hot Chocolate","Pastries",2,"131.53","263.06"
"2025-07-16 22:12:24","Macchiato","Pastries",1,"93.97","93.97"
"2025-07-16 20:28:57","Glazed Donut","Pastries",4,"148.75","595.00"
"2025-07-16 19:49:09","Blueberry Muffin","Pastries",3,"185.15","555.45"
"2025-07-16 18:45:19","Mocha","Pastries",4,"61.74","246.96"
"2025-07-16 14:27:04","Tea","Beverages",3,"106.18","318.54"
"2025-07-16 14:19:44","Latte","Pastries",1,"108.74","108.74"
"2025-07-16 08:17:24","Tea","Beverages",2,"106.18","212.36"
"2025-07-16 07:23:23","Latte","Pastries",1,"108.74","108.74"
"2025-07-16 07:22:15","Cappuccino","Pastries",1,"76.25","76.25"
"2025-07-16 05:25:19","Flat White","Pastries",3,"113.21","339.63"
"2025-07-16 01:00:25","Chai Latte","Pastries",1,"100.50","100.50"
"2025-07-15 21:47:25","Apple Turnover","Pastries",5,"154.54","772.70"
"2025-07-15 18:38:10","Almonds","Pastries",3,"5.59","16.77"
"2025-07-15 16:58:41","Mocha","Pastries",4,"61.74","246.96"
"2025-07-15 13:51:48","Apple Turnover","Pastries",4,"154.54","618.16"
"2025-07-15 12:38:46","Blueberry Muffin","Pastries",1,"185.15","185.15"
"2025-07-15 09:41:34","Glazed Donut","Pastries",3,"148.75","446.25"
"2025-07-15 08:17:57","Baguette","Pastries",5,"133.77","668.85"
"2025-07-15 06:55:46","Baguette","Pastries",5,"133.77","668.85"
"2025-07-15 06:15:44","Espresso","Pastries",3,"195.76","587.28"
"2025-07-15 00:19:34","Baguette","Pastries",3,"133.77","401.31"
"2025-07-14 23:34:44","Eclair","Pastries",4,"146.12","584.48"
"2025-07-14 22:23:50","Iced Coffee","Beverages",3,"107.80","323.40"
"2025-07-14 13:12:02","Tiramisu","Pastries",5,"196.55","982.75"
"2025-07-14 00:05:02","Apple Turnover","Pastries",5,"154.54","772.70"
"2025-07-13 17:19:46","Espresso","Pastries",4,"195.76","783.04"
"2025-07-13 15:40:11","Macchiato","Pastries",2,"93.97","187.94"
"2025-07-13 14:07:31","Americano","Pastries",1,"80.96","80.96"
"2025-07-13 11:46:48","Blueberry Muffin","Pastries",4,"185.15","740.60"
"2025-07-13 10:32:21","Apple Turnover","Pastries",1,"154.54","154.54"
"2025-07-13 07:29:44","Almond Croissant","Pastries",4,"8.42","33.68"
"2025-07-13 06:16:43","Iced Coffee","Beverages",4,"107.80","431.20"
"2025-07-13 05:40:53","Macchiato","Pastries",2,"93.97","187.94"
"2025-07-13 01:42:47","Almonds","Pastries",5,"5.59","27.95"
"2025-07-13 00:50:22","Chocolate Chip Muffin","Pastries",2,"103.79","207.58"
"2025-07-12 22:46:33","Tea","Beverages",3,"106.18","318.54"
"2025-07-12 16:38:12","Blueberry Muffin","Pastries",3,"185.15","555.45"
"2025-07-12 13:50:29","Chocolate Chip Muffin","Pastries",1,"103.79","103.79"
"2025-07-12 11:19:09","Chocolate Chip Muffin","Pastries",5,"103.79","518.95"
"2025-07-12 10:06:16","Blueberry Muffin","Pastries",1,"185.15","185.15"
"2025-07-11 22:56:23","Blueberry Muffin","Pastries",5,"185.15","925.75"
"2025-07-11 22:07:29","Hot Chocolate","Pastries",4,"131.53","526.12"
"2025-07-11 20:31:37","Americano","Pastries",3,"80.96","242.88"
"2025-07-11 09:00:07","Red Velvet Cake","Pastries",4,"187.25","749.00"
"2025-07-11 08:55:48","Almond Croissant","Pastries",4,"8.42","33.68"
"2025-07-10 20:17:50","Blueberry Muffin","Pastries",4,"185.15","740.60"
"2025-07-10 19:21:16","Tiramisu","Pastries",4,"196.55","786.20"
"2025-07-10 18:24:14","Tea","Beverages",2,"106.18","212.36"
"2025-07-10 18:20:46","Almond Croissant","Pastries",4,"8.42","33.68"
"2025-07-10 14:29:26","Mocha","Pastries",4,"61.74","246.96"
"2025-07-10 10:45:07","Blueberry Muffin","Pastries",3,"185.15","555.45"
"2025-07-10 09:09:54","Chai Latte","Pastries",2,"100.50","201.00"
"2025-07-10 08:16:39","Americano","Pastries",5,"80.96","404.80"
"2025-07-10 05:56:04","Apple Turnover","Pastries",1,"154.54","154.54"
"2025-07-10 00:25:39","Chocolate Chip Muffin","Pastries",4,"103.79","415.16"
"2025-07-09 22:17:40","Blueberry Muffin","Pastries",5,"185.15","925.75"
"2025-07-09 22:06:21","Eclair","Pastries",3,"146.12","438.36"
"2025-07-09 21:46:30","Macchiato","Pastries",3,"93.97","281.91"
"2025-07-09 16:30:58","Blueberry Muffin","Pastries",4,"185.15","740.60"
"2025-07-09 08:00:25","Americano","Pastries",4,"80.96","323.84"
"2025-07-09 06:26:46","Mocha","Pastries",2,"61.74","123.48"
"2025-07-09 04:23:11","Almond Croissant","Pastries",3,"8.42","25.26"
"2025-07-09 04:18:00","Espresso","Pastries",1,"195.76","195.76"
"2025-07-09 00:29:41","Apple Turnover","Pastries",5,"154.54","772.70"
"2025-07-08 20:36:29","Eclair","Pastries",3,"146.12","438.36"
"2025-07-08 19:51:12","Chocolate Chip Muffin","Pastries",5,"103.79","518.95"
"2025-07-08 16:36:12","Macchiato","Pastries",1,"93.97","93.97"
"2025-07-08 01:28:01","Almonds","Pastries",1,"5.59","5.59"
"2025-07-08 00:40:34","Flat White","Pastries",3,"113.21","339.63"
"2025-07-07 21:28:45","Tiramisu","Pastries",2,"196.55","393.10"
"2025-07-07 20:38:20","Cappuccino","Pastries",3,"76.25","228.75"
"2025-07-07 19:44:57","Iced Mocha","Pastries",4,"144.00","576.00"
"2025-07-07 17:41:25","Chocolate Chip Muffin","Pastries",1,"103.79","103.79"
"2025-07-07 12:26:58","Almond Croissant","Pastries",4,"8.42","33.68"
"2025-07-07 07:43:25","Hot Chocolate","Pastries",2,"131.53","263.06"
"2025-07-07 06:10:31","Iced Coffee","Beverages",3,"107.80","323.40"
"2025-07-07 05:18:07","Latte","Pastries",3,"108.74","326.22"
"2025-07-07 01:10:44","Red Velvet Cake","Pastries",1,"187.25","187.25"
"2025-07-07 00:51:53","Iced Mocha","Pastries",1,"144.00","144.00"
"2025-07-07 00:16:24","Eclair","Pastries",5,"146.12","730.60"
"2025-07-06 21:40:27","Mocha","Pastries",4,"61.74","246.96"
"2025-07-06 18:48:04","Blueberry Muffin","Pastries",4,"185.15","740.60"
"2025-07-06 17:46:16","Baguette","Pastries",5,"133.77","668.85"
"2025-07-06 07:59:07","Chai Latte","Pastries",2,"100.50","201.00"
"2025-07-06 07:52:05","Red Velvet Cake","Pastries",1,"187.25","187.25"
"2025-07-06 06:02:53","Tea","Beverages",2,"106.18","212.36"
"2025-07-06 01:55:01","Iced Coffee","Beverages",2,"107.80","215.60"
"2025-07-06 00:32:00","Iced Coffee","Beverages",3,"107.80","323.40"
"2025-07-05 20:41:05","Red Velvet Cake","Pastries",5,"187.25","936.25"
"2025-07-05 18:53:34","Flat White","Pastries",2,"113.21","226.42"
"2025-07-05 10:00:54","Iced Coffee","Beverages",2,"107.80","215.60"
"2025-07-05 07:17:57","Red Velvet Cake","Pastries",5,"187.25","936.25"
"2025-07-05 04:48:24","Chai Latte","Pastries",1,"100.50","100.50"
"2025-07-05 01:49:56","Mocha","Pastries",4,"61.74","246.96"
"2025-07-04 17:01:59","Glazed Donut","Pastries",5,"148.75","743.75"
"2025-07-04 12:07:30","Hot Chocolate","Pastries",1,"131.53","131.53"
"2025-07-04 11:28:53","Mocha","Pastries",4,"61.74","246.96"
"2025-07-04 08:57:20","Cappuccino","Pastries",1,"76.25","76.25"
"2025-07-04 03:24:39","Blueberry Muffin","Pastries",2,"185.15","370.30"
"2025-07-04 00:38:20","Blueberry Muffin","Pastries",5,"185.15","925.75"
"2025-07-04 00:27:55","Almonds","Pastries",2,"5.59","11.18"
"2025-07-03 23:32:26","Chocolate Chip Muffin","Pastries",2,"103.79","207.58"
"2025-07-03 22:55:10","Mocha","Pastries",4,"61.74","246.96"
"2025-07-03 20:42:23","Flat White","Pastries",1,"113.21","113.21"
"2025-07-03 17:58:56","Flat White","Pastries",1,"113.21","113.21"
"2025-07-03 11:31:28","Mocha","Pastries",2,"61.74","123.48"
"2025-07-03 08:35:00","Almond Croissant","Pastries",4,"8.42","33.68"
